,Label,Text
257,0,"I just received a call from a close American friend of mine who just got off the phone with a Chinese friend, who has relatives in Wuhan. He says there may already be 10,000 dead there from the virus"
258,0,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak in China
259,0,GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS from the coronavirus now spreading
260,0,"Because Clorox and Lysol products list “Human Coronavirus” on their bottles, the new coronavirus driving the outbreak in China was already known"
261,0,A husband and wife Chinese spy team were recently removed from a Level 4 Infectious Disease facility in Canada for sending pathogens to the Wuhan facility. The husband specialized in coronavirus research
262,0,There is connection between the outbreak of coronavirus in China and any RCMP investigation
263,0,"Canadian lab's shipment of Ebola, Henipah viruses to China"
264,0,BILL AND MELINDA GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS VIA CORONAVIRUS — IN SIMULATION RAN 3 MONTHS AGO
265,0,"The label of the popular Lysol already show that the product Kill the Coronavirus, so that means that this Virus is nothing new"
266,0,There a patent for the coronavirus from 2015
267,0,"A patent expire on January 22, 2020 for the new coronavirus, and it proves the virus was invented. There’s magically already a vaccine available"
268,0,"So let me get this straight about this virus. It’s “new” yet it was lab created and patented in 2015 (in development since 03). The patent expired (today) on the day the first case is announced in the US. The patent also tells us the CDC helped make this! “This invention was made by the Centers for Disease Control and Prevention, an agency of the United States Government. Therefore, the U.S. Government has certain rights in this invention.” And now magically a vaccine is in the works for it already? Yet the patent in 2015 already references a vaccine for it. But what do I know I’m just a conspiracy theorist"
269,0,"Sen. Bernie Sanders at a recent debate called for a tax rate of 52% on incomes of $29,000 or more to pay for his Medicare for All plan"
270,0,"A miracle mineral supplement, called MMS, can wipe out coronavirus"
271,0,"Not only is chlorine dioxide (aka MMS) an effective cancer cell killer, it can wipe out coronavirus too"
272,0,Colloidal silver kills some strains of coronavirus within 12 hours (while admitting it hadn't yet been tested on Covid-19)
273,0,"Drinking hot water and exposure to the sun will kill the virus, and says ice cream is to be avoided"
274,0,Avoiding ice cream and other cold foods can help prevent the onset of the virus
275,1,"Washing bed linen or towels at 60C is a good idea, as this can kill any viruses in the fabric"
276,0,Having a hot bath or drinking hot liquids will change your actual body temperature and help you cure the coronavirus
277,0,It's dangerous to take ibuprofen if you have coronavirus
278,0,Medical professionals said that ibuprofen is not recommended for managing coronavirus symptoms
279,0,There are four young people in an intensive care unit in Cork who have no underlying illnesses - all were taking anti-inflammatories and there are concerns this has caused a more severe illness
280,0,"The University of Vienna has sent a memo warning people with coronavirus symptoms not to take ibuprofen, ""because it has been discovered that it increases the speed of reproduction of the coronavirus Covid-19 in the body and this is the reason why people in Italy have reached the current bad stage and rapid spread"
281,0,"At the university hospital in Toulouse, France, there are four very critical cases of coronavirus in [young people] who do not have any health problems. Their problem is that when they all appeared to have symptoms, they all took painkillers like ibuprofen"
282,0,"I have a doctor in the family who has been given information from Vienna's laboratory studying COVID-19 and vast majority of people who died of it, had ibuprofen in their system so do not take it! Those who recovered did not take ibuprofen so if you have symptoms, take Paracetamol only! Looks like this virus thrives on ibuprofen so don't do it and tell everyone you can"
283,0,The vast majority of people who died of Covid-19 had ibuprofen in their system
284,0,Coronavirus thrives on ibuprofen
285,0,#BREAKING #ITALY The Italien Army has deployed a lot of tanks in the city of #Foggia as around 50 prisioners escaped from local jail
286,0,Vaccine was reportedly distributed to shops and homes in one particular area of the Venice region
287,0,"The vaccine was created in Australia to combat Covid-19, and the only country in the world to have bought it is Switzerland"
288,0,"Taking six doses of the vaccine would give protection from the virus for a year, and was available for 50 euros via an email address given in the leaflet"
289,0,A researcher from Zanjan University in China said you should take as much vitamin C as possible to protect yourself from the virus
290,0,A Professor Chen Horin CEO of the Beijing Military Hospital said that a hot drink with lemon can curb the spread of the virus
291,0,You should gargle with disinfectant to stop the virus entering the lungs
292,1,"Women seem to be less likely to die from coronavirus than men, and children appear to be less likely to die than other age groups"
293,0,Pregnant women are more likely to be severely affected by the coronavirus
294,0,"Entrepreneur Elon Musk suggested children are ""essentially immune"" to coronavirus"
295,1,Twitter will remove content that promotes unverified claims and misinformation about coronavirus
